source_id,target_id,rel_type,rel_subtype,rel_desc_chn,direction,year_start,year_end,weight,evidence_level,source_ref,cbdb_assoc_code,cbdb_role_type,evidence_count,evidence_list,primary_rel,is_bridge
3332,32822,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""32822"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32822"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""438""}]",1,0
3332,32940,LITERARY,LI_EPITAPH,為Y作墓誌銘,directed,824,,0.4,unsourced,,44,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": 0, ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 32940, ""cbdb_assoc_code"": 44}]",1,0
3332,33153,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1050"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 33153, ""cbdb_assoc_code"": 437}]",1,0
3332,33158,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1050"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 33158, ""cbdb_assoc_code"": 437}]",1,0
3332,33606,SOCIAL,SO_FRIEND,友,undirected,,,0.6,primary,人名權威資料（中央研究院歷史語言研究所）,9,M,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""9602"", ""c_pages"": ""18572"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""33606"", ""cbdb_assoc_code"": ""9""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""9602"", ""c_pages"": ""18572"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""33606"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""9""}]",1,0
3332,91939,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 91939, ""cbdb_assoc_code"": 437}]",1,0
3332,92047,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""92047"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""92047"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""438""}]",1,0
3332,92079,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 92079, ""cbdb_assoc_code"": 437}]",1,0
3332,92603,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1350"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 92603, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 437}]",0,0
3332,93025,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 93025, ""cbdb_assoc_code"": 437}]",1,0
3332,93063,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 93063, ""cbdb_assoc_code"": 437}]",1,0
3332,93189,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1048"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 93189, ""cbdb_assoc_code"": 437}]",1,0
3332,93220,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1045"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 93220, ""cbdb_assoc_code"": 437}]",1,0
3332,93452,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1043"", ""c_sequence"": """", ""c_text_title"": ""汴泗交流贈張僕射、贈張徐州莫辭酒"", ""orig_personid"": 3332, ""orig_assoc_id"": 93452, ""cbdb_assoc_code"": 437}]",1,0
3332,93476,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""250"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 93476, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 437}]",0,0
3332,93952,SOCIAL,SO_FRIEND,友,undirected,,,0.6,primary,人名權威資料（中央研究院歷史語言研究所）,9,M,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""9602"", ""c_pages"": ""18182"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""93952"", ""cbdb_assoc_code"": ""9""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""9602"", ""c_pages"": ""18182"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""93952"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""9""}]",0,0
3332,93952,LITERARY,LI_EPITAPH,為Y作墓誌銘,directed,815,,0.4,primary,韓昌黎文集校注,44,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""2997"", ""c_pages"": """", ""c_sequence"": ""0"", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""93952"", ""cbdb_assoc_code"": ""44""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""2997"", ""c_pages"": """", ""c_sequence"": ""0"", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""93952"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""43""}]",1,0
3332,93952,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1044"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""93952"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1044"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""93952"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""438""}]",0,0
3332,93963,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1045"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 93963, ""cbdb_assoc_code"": 437}, {""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""353"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 93963, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 437}]",1,0
3332,94116,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1045"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""94116"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1045"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""94116"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""438""}]",0,0
3332,94227,SOCIAL,SO_FRIEND,友,undirected,,,0.6,primary,人名權威資料（中央研究院歷史語言研究所）,9,M,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""9602"", ""c_pages"": ""18182"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""94227"", ""cbdb_assoc_code"": ""9""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""9602"", ""c_pages"": ""18182"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""94227"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""9""}]",0,0
3332,94227,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""94227"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""94227"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""438""}]",0,0
3332,94273,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1049"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 94273, ""cbdb_assoc_code"": 437}]",1,0
3332,94427,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 94427, ""cbdb_assoc_code"": 437}]",1,0
3332,94722,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1048"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 94722, ""cbdb_assoc_code"": 437}]",0,0
3332,94722,KIN,K_OTHER,孫,directed,,,0.7,primary,Pers DB / 唐代人物知識ベース,243,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": 24309, ""c_pages"": ""pers03318"", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 3332, ""orig_assoc_id"": 94722, ""cbdb_assoc_code"": 243}]",1,0
3332,94860,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""617"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 94860, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 437}]",0,0
3332,94941,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1044"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 94941, ""cbdb_assoc_code"": 437}]",1,0
3332,156023,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 156023, ""cbdb_assoc_code"": 437}]",1,0
3332,173741,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 173741, ""cbdb_assoc_code"": 437}]",1,0
3332,173812,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1047"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 173812, ""cbdb_assoc_code"": 437}]",1,0
3332,177603,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 177603, ""cbdb_assoc_code"": 437}]",1,0
3332,179585,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1049"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 179585, ""cbdb_assoc_code"": 437}]",1,0
3332,184921,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""859"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 184921, ""orig_assoc_id"": 3332, ""cbdb_assoc_code"": 437}]",0,0
3332,189491,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1048"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 189491, ""cbdb_assoc_code"": 437}]",1,0
3332,377597,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1044"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 377597, ""cbdb_assoc_code"": 437}]",1,0
3332,382253,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1046"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 382253, ""cbdb_assoc_code"": 437}]",1,0
3332,444850,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1046"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 444850, ""cbdb_assoc_code"": 437}]",1,0
3332,445192,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 445192, ""cbdb_assoc_code"": 437}]",1,0
3332,445237,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 445237, ""cbdb_assoc_code"": 437}]",1,0
3332,445585,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1042"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 445585, ""cbdb_assoc_code"": 437}]",1,0
3332,445983,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1043"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3332"", ""orig_assoc_id"": ""445983"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1043"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""445983"", ""orig_assoc_id"": ""3332"", ""cbdb_assoc_code"": ""438""}]",1,0
3332,446523,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1045"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 446523, ""cbdb_assoc_code"": 437}]",1,0
3332,446704,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1045"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 446704, ""cbdb_assoc_code"": 437}]",1,0
3332,447735,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1046"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 447735, ""cbdb_assoc_code"": 437}]",1,0
3332,449112,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1048"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 449112, ""cbdb_assoc_code"": 437}]",1,0
3332,449911,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1049"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 449911, ""cbdb_assoc_code"": 437}]",1,0
3332,449943,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1049"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3332, ""orig_assoc_id"": 449943, ""cbdb_assoc_code"": 437}]",1,0
3480,3605,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1189"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3480, ""orig_assoc_id"": 3605, ""cbdb_assoc_code"": 438}]",0,0
3480,13624,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1137"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3480, ""orig_assoc_id"": 13624, ""cbdb_assoc_code"": 438}]",0,0
3480,15161,KIN,K_CHILD,子,directed,,,1.0,primary,唐五代人物傳記與社會網絡資料庫(1.0版),180,KIN,2,"[{""source_table"": ""KIN_DATA"", ""c_source"": 32033, ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 3480, ""orig_assoc_id"": 15161, ""cbdb_assoc_code"": 180}, {""source_table"": ""KIN_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": 3480, ""orig_assoc_id"": 15161, ""cbdb_assoc_code"": 183}]",0,0
3480,24654,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""864"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 24654, ""orig_assoc_id"": 3480, ""cbdb_assoc_code"": 438}]",1,0
3480,33606,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1299"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3480, ""orig_assoc_id"": 33606, ""cbdb_assoc_code"": 438}]",0,0
3480,92047,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""103"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3480, ""orig_assoc_id"": 92047, ""cbdb_assoc_code"": 438}]",0,0
3480,92516,SOCIAL,SO_GIFT_POETRY,收到Y的贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,438,P,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1238"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3480, ""orig_assoc_id"": 92516, ""cbdb_assoc_code"": 438}]",0,0
3605,3480,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1189"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3605, ""orig_assoc_id"": 3480, ""cbdb_assoc_code"": 437}]",1,0
3605,13059,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1188"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3605"", ""orig_assoc_id"": ""13059"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1188"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""13059"", ""orig_assoc_id"": ""3605"", ""cbdb_assoc_code"": ""438""}]",1,0
3605,13060,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1189"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3605"", ""orig_assoc_id"": ""13060"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1189"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""13060"", ""orig_assoc_id"": ""3605"", ""cbdb_assoc_code"": ""438""}]",1,0
